status,message,corp_code,접수번호,법인구분,고유번호,법인명,성명,관계,주식종류,기초소유주식 수,기초소유쥬식 지분율,기말소유주식 수,기말소유주식 지분율,비고,결산기준일
000,정상,01108248,20240320001513,K,01108248,지노믹트리,오태정,임원,,"113,500",0.53,"135,647",0.56,전환우선주의 보통주 전환청구로 취득,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,안세환,친인척,,"351,111",1.65,"255,178",1.06,장내매도/증여,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,이영섭,친인척,,"102,992",0.48,0,0.00,장내매도,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,성정옥,친인척 ,,"100,600",0.47,"100,600",0.42,-,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,이재홍,친인척,,"17,330",0.08,"17,330",0.07,-,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,안영혜,친인척,,"11,488",0.05,"11,488",0.05,-,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,안미정,친인척,,"74,206",0.35,"54,206",0.23,장내매도,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,계,,,"5,149,957",24.14,"4,350,403",18.11,-,2023-12-31
000,정상,01108248,20240320001513,K,01108248,지노믹트리,계,,,-,-,-,-,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,㈜대림,최대주주,,"8,860,723",42.28,"10,044,002",47.93,장내매매,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이해창,특수관계인,,443,0.03,277,0.02,장내매매,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이진숙,특수관계인,,443,0.03,443,0.03,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이윤영,특수관계인,,443,0.03,443,0.03,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,(학)대림학원,특수관계인,,"194,976",0.93,"194,976",0.93,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이해창,특수관계인,,"5,505",0.03,"4,500",0.02,장내매매,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이진숙,특수관계인,,"12,868",0.06,"12,868",0.06,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이윤영,특수관계인,,"9,639",0.05,"9,639",0.05,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,이부용,특수관계인,,21,0.00,21,0.00,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,김종현,특수관계인,,0,0.00,"2,469",0.01,장내매매,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,(학)대림학원,특수관계인,,"91,048",5.40,"91,048",5.40,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,㈜대림,최대주주,,"11,092",0.66,"12,392",0.73,장내매매,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,계,,,"9,083,732",43.35,"10,268,475",49.00,-,2023-12-31
000,정상,00109693,20240329002623,Y,00109693,DL,계,,,"103,469",6.15,"104,603",6.21,-,2023-12-31
000,정상,00657756,20240401003768,E,00657756,무송지오씨,박인철,대표이사,,"3,079,600",30.73,"3,079,600",30.73,-,2023-12-31
000,정상,00657756,20240401003768,E,00657756,무송지오씨,김준형,임원,,"4,000",0.04,"4,000",0.04,-,2023-12-31
000,정상,00657756,20240401003768,E,00657756,무송지오씨,정호열,임원,,"6,000",0.06,"6,000",0.06,-,2023-12-31
000,정상,00657756,20240401003768,E,00657756,무송지오씨,계,,,"3,089,600",30.83,"3,089,600",30.83,-,2023-12-31
000,정상,00657756,20240401003768,E,00657756,무송지오씨,계,,,-,-,-,-,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,장기수,최대주주 본인,,"5,970,689",19.83,"7,962,720",15.64,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,이복례,최대주주의 특수관계인,,"193,341",0.64,"193,341",0.38,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,장선미,특수관계인,,"133,333",0.44,"133,333",0.26,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,김은영,특수관계인,,"15,964",0.05,"15,964",0.03,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,계,,,"6,313,327",20.97,"8,305,358",16.31,-,2023-12-31
000,정상,00105040,20240318000416,K,00105040,뉴인텍,계,,,-,-,-,-,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,박창호,본인,,"3,208,059",9.96,"2,443,370",7.59,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,(주)이콜로지앤푸드,특수관계사,,"59,697",0.19,"59,697",0.19,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,탬피스 투자자문,특수관계사,,"540,000",1.68,"9,744",0.03,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,이루자산운용,특수관계사,,0,0.00,"1,301,200",4.04,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,최유미,배우자,,"1,228,103",3.81,"1,230,053",3.82,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,박명호,동생,,"24,077",0.07,"24,077",0.07,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,박민경,자녀,,"1,133,164",3.52,"1,047,349",3.25,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,박재인,자녀,,"295,690",0.92,"295,690",0.92,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,박조해,자녀,,"94,305",0.29,"94,305",0.29,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,(주)윔스,특수관계사,,950,0.00,"22,500",0.07,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,신한화섬(주),특수관계사,,"536,963",1.67,"536,963",1.67,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,(재)자산장학재단,특수관계사,,"86,070",0.27,"54,070",0.17,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,계,,,"7,207,078",22.38,"7,119,018",22.11,-,2023-12-31
000,정상,00147772,20240314000642,K,00147772,정원엔시스,계,,,-,-,-,-,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,템퍼스인베스트먼트(주),최대주주,,"8,790,000",28.45,"8,790,000",28.45,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,최철은,대표이사,,"94,690",0.31,"113,690",0.37,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,정형석,임원,,"340,613",1.10,"340,613",1.10,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,임태순,계열회사 임원,,"1,050,000",3.40,"1,050,000",3.40,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,현주식,계열회사 임원,,"95,156",0.31,"95,156",0.31,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,김광진,계열회사 임원,,"21,700",0.07,"21,700",0.07,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,계,,,"10,392,159",33.63,"10,411,159",33.69,-,2023-12-31
000,정상,00152437,20240401003406,K,00152437,케이프,계,,,-,-,-,-,-,2023-12-31
000,정상,00204226,20240322000002,K,00204226,소프트센,홍콩셩다국제유한공사,최대주주,,"6,435,873",16.83,"16,089,682",15.24,-,2023-12-31
000,정상,00204226,20240322000002,K,00204226,소프트센,계,,,"6,435,873",16.83,"16,089,682",15.24,"(주2,주3)",2023-12-31
000,정상,00204226,20240322000002,K,00204226,소프트센,계,,,-,-,-,-,-,2023-12-31
000,정상,00578130,20240401003707,N,00578130,아퓨어스,(주)메디제네틱스,최대주주,,"5,900,000",16.23,"5,900,000",13.57,증자,2023-12-31
000,정상,00578130,20240401003707,N,00578130,아퓨어스,최선덕,대표이사,,"1,987,051",5.47,"2,617,981",6.02,증자,2023-12-31
000,정상,00578130,20240401003707,N,00578130,아퓨어스,황주희,특수관계인,,"15,744",0.04,"15,744",0.03,증자,2023-12-31
000,정상,00578130,20240401003707,N,00578130,아퓨어스,계,,,"7,902,795",21.74,"8,533,725",19.62,-,2023-12-31
000,정상,00578130,20240401003707,N,00578130,아퓨어스,계,,,-,-,-,-,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,(주)웰리브,최대주주,,"13,500,000",30.39,"13,500,000",29.32,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,(주)페트로뱅크,특수관계인,,"4,500,000",10.13,"4,824,675",10.48,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,김두명,특수관계인,,"4,500,000",10.13,"4,500,000",9.77,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,(주)에너지트리,특수관계인,,0,0.00,"649,351",1.41,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,계,,,"22,500,000",50.65,"23,474,026",50.97,-,2023-12-31
000,정상,01060735,20240320001618,N,01060735,로지스몬,계,,,-,-,-,-,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트, 원재희,본인,,"2,188,865",22.49,"1,938,865",19.93,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트, 원연경,자녀,,"300,000",3.08,"500,000",5.14,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트, 유미경,배우자,,"59,049",0.61,"59,049",0.61,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트, 송은우,손주,,0,0.00,"50,000",0.50,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트,계,,,"2,547,914",26.18,"2,547,914",26.18,-,2023-12-31
000,정상,00356389,20240314000201,K,00356389,프럼파스트,계,,,-,-,-,-,-,2023-12-31
000,정상,00365590,20240320001812,K,00365590,HLB생명과학,HLB,본인,,"19,688,685",20.36,"19,688,685",19.33,-,2023-12-31
000,정상,00365590,20240320001812,K,00365590,HLB생명과학,계,,,"19,688,685",20.36,"19,688,685",19.33,-,2023-12-31
000,정상,00365590,20240320001812,K,00365590,HLB생명과학,계,,,-,-,-,-,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,박인철,본인,,"2,253,190",35.16,"2,253,190",35.16,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,박성임,제,,"725,006",11.31,"725,006",11.31,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,김혜란,배우자,,"90,000",1.40,"90,000",1.40,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,박정민,자,,"40,000",0.62,"40,000",0.62,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,박상렬,임원,,"35,554",0.55,"35,554",0.55,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,장인수,임원,,"25,000",0.39,"25,000",0.39,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,계,,,"3,168,750",49.43,"3,168,750",49.43,-,2023-12-31
000,정상,01190780,20240321001506,N,01190780,파워풀엑스,계,,,-,-,-,-,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,(주)테크로스홀딩스,최대주주,,"21,329,146",35.52,"21,329,146",35.52,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,이동건,특수관계인,,"1,033,952",1.72,"1,033,952",1.72,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,이중희,특수관계인,,"2,931,900",4.88,"577,900",0.96,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,이희원,특수관계인,,"1,106,419",1.84,"1,106,419",1.84,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,이희정,특수관계인,,"1,106,419",1.84,"1,106,419",1.84,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,제이원인베스트먼트(주),특별관계자,,"3,201,357",5.33,"3,201,357",5.33,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,박재순,특별관계자,,"74,927",0.12,"74,927",0.12,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,이재성,특별관계자,,"6,623",0.01,"10,000",0.02,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,계,,,"30,790,743",51.27,"28,440,120",47.36,-,2023-12-31
000,정상,00243067,20240321000001,K,00243067,부방,계,,,-,-,-,-,-,2023-12-31
000,정상,00418379,20240313000240,K,00418379,자연과환경,(주)데이터테크놀로지,최대주주,,"2,750,780",3.38,"2,750,780",3.38,-,2023-12-31
000,정상,00418379,20240313000240,K,00418379,자연과환경,이병용,특수관계인,,"1,146,974",1.41,"1,146,974",1.41,-,2023-12-31
000,정상,00418379,20240313000240,K,00418379,자연과환경,정은진,특수관계인,,"698,078",0.86,"698,078",0.86,-,2023-12-31
000,정상,00418379,20240313000240,K,00418379,자연과환경,계,,,"4,595,832",5.65,"4,595,832",5.65,-,2023-12-31
000,정상,00418379,20240313000240,K,00418379,자연과환경,계,,,-,-,-,-,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,(주)디에스피코퍼레이션,최대주주,,"5,510,000",26.56,"5,510,000",25.82,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,고창훈,최대주주의 최대주주,,0,0.00,"250,000",1.17,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,고계영,"최대주주의 
헝제자매",,"29,000",0.14,"25,000",0.12,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,박종오,특수관계자,,"9,000",0.04,"17,000",0.08,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,오승규,특수관계자,,0,0.00,"16,440",0.08,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,우리사주조합,특수관계자,,"348,000",1.68,"286,000",1.34,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,계,,,"5,896,000",28.42,"6,104,440",28.61,-,2023-12-31
000,정상,00475718,20240321001778,K,00475718,이엠앤아이,계,,,-,-,-,-,-,2023-12-31
000,정상,00526951,20240320000289,K,00526951,이엠코리아,강삼수,본인,,"7,834,416",18.40,"7,834,416",18.40,-,2023-12-31
000,정상,00526951,20240320000289,K,00526951,이엠코리아,조성훈,특수관계자,,"2,000",0.00,"2,000",0.00,-,2023-12-31
000,정상,00526951,20240320000289,K,00526951,이엠코리아,계,,,"7,836,416",18.40,"7,836,416",18.40,-,2023-12-31
000,정상,00526951,20240320000289,K,00526951,이엠코리아,계,,,-,-,-,-,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이재정,본인,,"2,850,800",27.97,"2,833,800",27.80,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이순모,친인척,,"30,000",0.29,"30,000",0.29,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이선호,친인척,,"30,000",0.29,"30,000",0.29,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,최문규,친인척,,"9,000",0.09,"9,000",0.09,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,최영희,친인척,,"9,000",0.09,"6,783",0.07,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,하문무,임원,,"6,200",0.06,"8,790",0.09,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이상아,친인척,,0,0.00,"8,500",0.08,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이제욱,친인척,,0,0.00,"8,500",0.08,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,안재우,임원,,0,0.00,"6,140",0.06,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,권재진,임원,,"2,732",0.03,"3,590",0.04,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,박영순,임원,,0,0.00,"1,810",0.02,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이재홍,친인척,,"1,969,000",19.32,"1,969,000",19.32,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,장성춘,임원,,100,0.00,810,0.01,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,서기원,임원,,0,0.00,710,0.01,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,문성수,임원,,0,0.00,670,0.01,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이상철,임원,,0,0.00,590,0.01,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,장혁규,계열회사 임원,,"417,152",4.09,"417,152",4.09,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,야스다지혜,친인척,,"106,560",1.05,"106,560",1.05,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이주현,친인척,,"55,360",0.54,"55,360",0.54,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이동건,친인척,,"54,057",0.53,"54,057",0.53,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,박현석,임원 및 친인척,,"34,000",0.33,"34,000",0.33,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,김형민,임원,,"32,680",0.32,"32,680",0.32,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,이주호,친인척,,"31,333",0.31,"31,333",0.31,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,계,,,"5,637,974",55.31,"5,649,835",55.43,-,2023-12-31
000,정상,00652007,20240320001303,K,00652007,메카로,계,,,-,-,-,-,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,심호섭,본인,,"1,132,651",14.26,"1,132,651",14.23,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,(주)에스엔에이치에스,-,,"542,487",6.83,"542,487",6.81,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,여순재,등기임원,,"260,000",3.27,"227,000",2.85,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,정해민,미등기임원,,"260,000",3.27,"225,000",2.83,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,원종화,등기임원,,"25,000",0.31,"15,000",0.19,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,홍욱선,미등기임원,,"20,000",0.25,0,0.00,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,계,,,"2,240,138",28.19,"2,142,138",26.91,-,2023-12-31
000,정상,00769158,20240322000868,K,00769158,케이엔제이,계,,,-,-,-,-,-,2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,(주)씨아이테크,최대주주,,"6,250,000",18.06,"6,250,000",18.06,주1),2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,(주)나이콤,특수관계인,,"2,500,000",7.22,"2,500,000",7.22,-,2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,(주)고센인베스트먼트,공동보유자,,"2,125,000",6.14,0,0.00,주2),2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,한종희,특수관계인,,0,0.00,"657,500",1.90,주3),2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,계,,,"10,875,000",31.42,"9,407,500",27.18,-,2023-12-31
000,정상,00808068,20240320001188,K,00808068,협진,계,,,-,-,-,-,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,HD현대㈜,최대주주,,"13,417,067",37.22,"13,417,067",37.22,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,아산사회복지재단,특수관계인,,"795,236",2.21,"795,236",2.21,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,아산나눔재단,특수관계인,,"203,872",0.57,"203,872",0.57,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,정기선,특수관계인,,156,0.00,156,0.00,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,조   석,특수관계인,,"5,000",0.01,"5,000",0.01,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,이철헌,특수관계인,,"10,135",0.03,0,0.00,"특수관계 해소
(*1)",2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,가삼현,특수관계인,,"1,118",0.00,"1,118",0.00,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,김형관,특수관계인,,"2,464",0.01,"2,464",0.01,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,계,,,"14,435,048",40.05,"14,424,913",40.02,-,2023-12-31
000,정상,01205851,20240318000722,Y,01205851,HD현대일렉트릭,계,,,"14,435,048",40.05,"14,424,913",40.02,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,박채규,최대주주,,"4,503,969",38.50,"4,503,969",38.50,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,박성호,친인척,,"62,330",0.53,"62,330",0.53,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,박초록,친인척,,"79,387",0.68,"79,387",0.68,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,정업준,등기임원,,"41,046",0.35,"21,046",0.18,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,남기혁,등기임원,,"3,783",0.03,"3,783",0.03,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,김윤상,등기임원,,"16,969",0.15,0,0.00,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,김종영,계열사임원,,"41,945",0.36,0,0.00,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,선덕성,계열사임원,,"4,000",0.03,"5,000",0.04,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,계,,,"4,753,429",40.63,"4,675,515",39.96,-,2023-12-31
000,정상,00675594,20240321002054,K,00675594,디티앤씨,계,,,-,-,-,-,-,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,현섭,본인,,"17,646,485",35.83,"17,646,485",33.54,본인,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,송한규,특수관계인,,"206,000",0.42,"106,000",0.20,미등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,심정민,특수관계인,,"134,460",0.27,"134,460",0.26,미등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,"슈어소프트테크(주)
(자기주식)",특수관계인,,"153,430",0.31,"425,665",0.81,자기주식,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,최석주,특수관계인,,"95,100",0.19,"95,100",0.18,관계회사 등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,최영익,특수관계인,,"50,000",0.10,"45,000",0.09,친인척,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,장재웅,특수관계인,,"15,000",0.03,"17,536",0.03,관계회사 등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,오승욱,특수관계인,,"1,609,650",3.27,"1,439,650",2.74,등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,한일영,특수관계인,,"567,565",1.15,"467,565",0.89,등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,최경화,특수관계인,,"488,110",0.99,"488,110",0.93,"미등기임원, 배우자",2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,권기영,특수관계인,,"438,210",0.89,"438,210",0.83,친인척,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,배준용,특수관계인,,"344,890",0.70,"344,890",0.66,친인척,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,장정희,특수관계인,,"277,605",0.56,"165,937",0.32,미등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,조민성,특수관계인,,"269,315",0.55,"42,862",0.08,미등기임원,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,배현정,특수관계인,,"175,000",0.36,"175,000",0.33,친인척,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,계,,,"22,470,820",45.62,"22,032,470",41.89,-,2023-12-31
000,정상,01012640,20240321000629,K,01012640,슈어소프트테크,계,,,-,-,-,-,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,최영섭,최대주주,,"909,936",2.71,"3,531,530",8.78,주3),2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,이성재,임원,,"173,841",0.52,"173,841",0.43,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,이지운,"前, 최대주주",,"1,680,190",5.01,0,0.00,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,이다원,"前, 최대주주",,"1,680,190",5.01,0,0.00,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,전은진,"前, 특수관계인",,"621,594",1.85,0,0.00,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,계,,,"5,065,751",15.10,"3,705,371",9.21,-,2023-12-31
000,정상,00580056,20240321001568,K,00580056,스맥,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,(주)현대지에프홀딩스,최대주주,,"3,426,666",10.10,"12,910,677",38.10,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,정지선,특수관계인,,"4,293,097",12.70,"4,293,097",12.70,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,정교선,특수관계인,,"8,062,490",23.80,0,0.00,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,정몽근,특수관계인,,"668,407",1.90,0,0.00,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,계,,,"16,450,660",48.60,"17,203,774",50.80,-,2023-12-31
000,정상,01721809,20240318000716,Y,01721809,현대그린푸드,계,,,-,-,-,-,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,최오길,최대주주,,"2,000,000",20.00,"2,000,000",20.00,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,최웅선,특수관계인,,"1,317,670",13.18,"1,317,670",13.18,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,최중선,특수관계인,,"170,500",1.70,"170,500",1.70,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,고관승,특수관계인,,"280,000",2.80,"280,000",2.80,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,인팩이피엠(주),계열회사,,"1,300,000",13.00,"1,300,000",13.00,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,(주)인팩인터내셔널,계열회사,,"100,000",1.00,"100,000",1.00,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,계,,,"5,168,170",51.68,"5,168,170",51.68,-,2023-12-31
000,정상,00180795,20240320001260,Y,00180795,인팩,계,,,0,0.00,0,0.00,-,2023-12-31
000,정상,00204642,20240321001617,K,00204642,티비씨,(주)귀뚜라미홀딩스,최대주주,,"28,681,460",28.68,"28,681,460",28.68,-,2023-12-31
000,정상,00204642,20240321001617,K,00204642,티비씨,(주)귀뚜라미복지재단,관계회사,,"4,460,000",4.46,"4,460,000",4.46,-,2023-12-31
000,정상,00204642,20240321001617,K,00204642,티비씨,최성환,특수관계인,,"669,600",0.67,"669,600",0.67,-,2023-12-31
000,정상,00204642,20240321001617,K,00204642,티비씨,계,,,"33,811,060",33.81,"33,811,060",33.81,-,2023-12-31
